tconst,averageRating,numVotes
tt0324127,5.8,21953
tt31019484,6.1,21953
tt3495030,7.5,21953
tt0283026,5.1,21950
tt5912454,7.3,21949
tt8266826,9.8,21949
tt7286916,8.1,21948
tt0325537,5.5,21945
tt6051216,8.1,21940
tt2095649,5.7,21937
tt14324650,7.3,21936
tt1661275,6.8,21935
tt34625513,3.0,21935
tt7616798,6.7,21932
tt1883367,2.7,21931
tt0022958,7.3,21930
tt9095260,8.1,21929
tt0346314,8.5,21926
tt1699231,5.2,21924
tt7059844,3.0,21923
tt0080025,7.0,21920
tt1441951,6.8,21916
tt0275719,7.2,21904
tt23055660,6.9,21901
tt1988591,5.4,21893
tt3107166,6.5,21893
tt0144964,4.6,21892
tt11172000,8.1,21888
tt0373283,6.6,21885
tt0102915,6.1,21883
tt28118211,6.8,21880
tt0058279,7.9,21879
tt1747958,6.5,21876
tt0252490,8.7,21875
tt1068641,6.7,21872
tt8518136,7.7,21872
tt0104237,6.7,21866
tt0095889,4.7,21861
tt0156812,7.0,21857
tt1839683,7.8,21854
tt1286130,7.0,21851
tt4728338,5.6,21845
tt1320239,6.1,21841
tt2311418,8.6,21838
tt1766094,5.0,21834
tt0408381,8.4,21824
tt0976192,8.4,21824
tt1012804,6.7,21824
tt8119752,6.5,21824
tt1280822,7.5,21821
tt2235779,5.1,21821
tt0424227,8.0,21813
tt1183665,6.6,21810
tt0110613,5.3,21804
tt30505698,6.8,21799
tt4411596,6.0,21798
tt4620502,8.7,21797
tt1649443,5.3,21792
tt1634121,5.4,21789
tt0115744,7.2,21782
tt13847540,8.6,21769
tt0067549,7.1,21767
tt6263222,8.1,21764
tt13274038,7.9,21747
tt6692188,7.8,21745
tt27599851,6.1,21739
tt8722888,7.1,21738
tt8816194,6.0,21737
tt0110081,8.3,21736
tt0409184,6.9,21735
tt0056241,8.1,21733
tt0077742,7.3,21721
tt3225270,7.8,21717
tt0131704,4.3,21712
tt0128332,8.1,21709
tt1135092,6.2,21709
tt0116259,6.2,21703
tt0027125,7.7,21702
tt0080549,7.5,21701
tt0289830,7.8,21697
tt0328099,5.2,21696
tt1279024,7.9,21696
tt0116731,5.7,21692
tt0081114,6.3,21691
tt1094229,8.4,21690
tt0119592,6.3,21685
tt2406252,7.1,21685
tt4694544,5.3,21685
tt15242980,9.2,21681
tt10060094,5.6,21678
tt2011971,7.5,21670
tt0060474,7.9,21668
tt10670784,7.0,21668
tt16969708,7.7,21666
tt12788488,6.4,21663
tt1285482,7.6,21662
tt0079221,8.5,21657
tt0186508,7.6,21650
tt0084329,6.6,21645
tt4882376,7.2,21641
tt0416185,6.7,21640
tt3560084,6.8,21639
tt3733774,5.5,21634
tt3864892,8.3,21623
tt10433100,9.7,21620
tt1942884,7.6,21620
tt0085154,6.0,21617
tt27367464,7.6,21616
tt4669296,6.6,21616
tt0085933,7.2,21608
tt1842530,6.8,21608
tt3797512,6.3,21607
tt0050634,8.3,21602
tt1742650,5.0,21600
tt7736496,6.4,21600
tt8150814,4.9,21600
tt1754264,5.6,21598
tt0345061,6.1,21596
tt0932936,8.0,21595
tt0279778,6.1,21589
tt0308208,3.7,21588
tt2172071,5.3,21585
tt0089153,6.7,21580
tt0045888,7.0,21577
tt0285175,5.4,21574
tt0120701,5.0,21571
tt0945571,7.7,21566
tt0134067,5.9,21563
tt11083696,7.4,21563
tt5638056,7.8,21561
tt0083413,7.3,21557
tt15509244,6.1,21550
tt9907782,6.2,21540
tt5326246,9.6,21538
tt5607028,5.3,21537
tt0420251,6.9,21533
tt0054389,7.4,21532
tt2764784,7.3,21526
tt0093342,8.1,21521
tt5221584,7.4,21518
tt12187034,8.1,21515
tt0158811,6.3,21513
tt6217608,7.4,21512
tt6916362,7.4,21512
tt1654523,6.8,21511
tt0211934,6.9,21505
tt31790115,8.1,21505
tt11388406,6.0,21503
tt2652118,6.1,21500
tt1819654,6.9,21499
tt0062376,7.6,21498
tt0091306,6.0,21493
tt0338216,5.9,21492
tt0061385,7.0,21491
tt0112167,7.4,21490
tt12247528,7.1,21489
tt1598873,6.2,21489
tt1205558,5.5,21486
tt1073664,9.0,21485
tt6097798,6.2,21484
tt0083169,6.8,21476
tt9529546,7.7,21475
tt0207275,8.2,21473
tt15765670,7.9,21468
tt0077838,8.1,21463
tt0182629,8.5,21463
tt0016220,7.5,21459
tt11379456,7.4,21459
tt28996126,6.5,21445
tt0046487,7.3,21443
tt0790623,6.2,21435
tt1020885,5.1,21434
tt12383460,5.3,21434
tt4839610,7.8,21431
tt0109439,5.6,21429
tt3895884,7.1,21418
tt13655456,7.4,21417
tt7167658,7.3,21412
tt14042066,4.9,21408
tt0046126,7.0,21403
tt1628064,8.6,21403
tt10333426,5.4,21400
tt0092948,7.6,21399
tt0057261,6.8,21394
tt1179817,4.9,21394
tt1708532,4.9,21390
tt0072281,7.1,21387
tt1234541,5.6,21386
tt10399902,7.9,21384
tt0072226,6.7,21383
tt11758482,9.1,21377
tt0875113,7.1,21375
tt7671070,7.5,21373
tt7651352,9.2,21371
tt3062074,4.0,21364
tt0318081,4.2,21362
tt1948150,6.8,21343
tt13669028,7.2,21328
tt1472584,4.6,21326
tt0112022,6.7,21324
tt0106664,6.0,21323
tt0865559,5.9,21321
tt4110568,7.0,21321
tt3876380,8.0,21320
tt1758595,5.6,21316
tt0415965,6.7,21313
tt23770030,7.8,21313
tt2338454,5.6,21311
tt0070643,7.2,21306
tt10806040,6.0,21304
tt0220099,6.3,21302
tt9172422,7.4,21300
tt0050539,7.6,21298
tt0489281,6.4,21297
tt22890246,6.4,21296
tt2304953,5.7,21296
tt6478318,8.3,21292
tt0124901,7.1,21290
tt1659338,5.6,21290
tt0076257,6.4,21289
tt3708886,5.8,21289
tt8632862,7.2,21286
tt0074006,8.8,21285
tt10569934,6.7,21285
tt7832124,7.6,21274
tt28288786,7.8,21272
tt2195548,6.3,21258
tt4908644,8.3,21246
tt28104766,5.8,21245
tt0167427,5.2,21241
tt8100958,9.1,21241
tt11950074,7.9,21239
tt3415304,5.5,21235
tt7160070,7.2,21235
tt0048980,8.1,21232
tt0411270,7.2,21223
tt13848062,9.2,21220
tt0108101,7.3,21219
tt7745956,8.1,21213
tt3316800,9.2,21212
tt7879820,7.8,21212
tt0397150,8.5,21211
tt0113677,7.5,21210
tt2112131,4.8,21209
tt0037638,7.3,21206
tt1839654,7.0,21205
tt0082288,6.6,21203
tt0273366,6.6,21202
tt6879446,5.4,21192
tt13007592,6.2,21190
tt0845448,7.5,21185
tt13103134,8.0,21181
tt8679236,8.3,21180
tt0279077,8.1,21177
tt7161856,7.6,21175
tt0108906,8.2,21170
tt21072112,6.9,21169
tt15432016,5.9,21167
tt7621364,8.9,21167
tt2406376,7.6,21163
tt18816518,7.1,21159
tt13837672,6.0,21151
tt1901024,4.6,21151
tt1610996,5.8,21143
tt3150586,7.3,21142
tt27118357,8.1,21140
tt2980706,5.9,21137
tt0093075,6.0,21131
tt0120263,7.5,21127
tt4807408,7.3,21124
tt1880399,6.8,21120
tt0093677,6.9,21119
tt2389182,6.7,21118
tt9691152,9.0,21116
tt0126158,7.5,21115
tt0310357,6.1,21112
tt6005644,8.5,21107
tt9788498,8.0,21105
tt12187072,7.4,21099
tt5960374,5.9,21098
tt0079240,6.9,21094
tt0105156,5.4,21091
tt0388139,7.2,21091
tt0095593,6.2,21089
tt15269884,7.6,21089
tt1804265,9.2,21086
tt20236974,9.6,21084
tt1118511,7.6,21068
tt6461726,7.4,21065
tt3895288,8.6,21061
tt9345754,6.4,21061
tt1430615,6.5,21056
tt8574252,7.1,21056
tt1433822,4.1,21052
tt19395018,6.7,21048
tt0839995,7.6,21047
tt8323628,6.9,21042
tt12187038,8.2,21040
tt22695402,6.6,21036
tt1935896,4.7,21034
tt11128440,6.2,21032
tt22667880,7.8,21030
tt0059243,7.2,21025
tt6722030,5.6,21023
tt1587669,7.1,21022
tt10481868,3.5,21020
tt1977895,6.4,21018
tt7375404,8.0,21016
tt0047136,7.6,21015
tt14315756,6.2,21015
tt14490706,6.5,21015
tt1073668,9.1,21006
tt0105699,6.4,20997
tt8681148,8.4,20991
tt2253602,9.3,20990
tt0092240,5.9,20976
tt0857190,6.1,20972
tt0032145,7.5,20967
tt14857528,5.0,20967
tt1068649,7.6,20965
tt11343600,7.1,20965
tt1660055,8.2,20964
tt0059825,7.8,20961
tt1981107,7.0,20955
tt0118564,6.9,20953
tt0073747,6.9,20952
tt4015500,7.2,20951
tt3704538,4.2,20950
tt1865769,6.2,20940
tt0040068,7.3,20939
tt3431758,7.6,20938
tt1204265,9.9,20934
tt21279806,6.5,20934
tt1848220,7.0,20931
tt27580497,7.7,20931
tt0077474,7.1,20927
tt6110648,6.6,20923
tt8305806,5.8,20920
tt0103285,7.2,20915
tt0099994,5.0,20912
tt0470055,5.2,20908
tt0109890,5.8,20904
tt0101084,7.4,20900
tt1999890,5.5,20897
tt2758770,7.9,20896
tt0113552,6.0,20892
tt9313978,9.9,20892
tt1362058,5.9,20889
tt9788494,6.7,20889
tt0040369,7.4,20888
tt12567088,7.2,20886
tt28452191,7.6,20886
tt1181795,6.1,20885
tt9054364,8.0,20883
tt1535970,6.5,20882
tt2176165,7.5,20882
tt1016268,7.6,20878
tt0077572,6.4,20874
tt0493949,6.5,20873
tt4044024,8.9,20873
tt2779318,9.3,20871
tt0155711,6.4,20870
tt1337057,6.2,20870
tt0090966,6.2,20869
tt0102388,7.2,20869
tt7134096,5.4,20868
tt7670212,6.7,20868
tt0387412,7.5,20863
tt5673782,8.2,20860
tt0093624,6.1,20857
tt26315487,8.1,20856
tt1620446,8.0,20851
tt0041154,8.2,20849
tt10875696,7.3,20847
tt1734135,8.4,20839
tt0095897,6.0,20831
tt0102713,6.8,20829
tt0100486,7.2,20826
tt0118570,5.4,20825
tt0189192,5.7,20824
tt2300923,7.5,20824
tt0495034,7.5,20821
tt3449292,8.0,20820
tt27580494,7.3,20813
tt7390588,6.3,20813
tt0273517,5.4,20812
tt6225520,7.0,20812
tt1663207,5.8,20811
tt0034167,7.7,20810
tt0086873,6.7,20807
tt0145734,6.9,20805
tt6043142,6.8,20803
tt0404254,6.2,20801
tt4978342,5.9,20801
tt7979142,5.6,20786
tt9675274,6.7,20785
tt0181288,7.8,20783
tt12701270,7.3,20777
tt0052948,7.0,20773
tt1656171,3.7,20770
tt0437405,6.5,20769
tt8343772,8.4,20769
tt0393735,4.4,20757
tt1438173,5.2,20749
tt8430054,7.9,20748
tt0106400,5.1,20744
tt3520418,5.7,20738
tt0369060,7.2,20735
tt26225038,8.5,20735
tt0055798,7.8,20732
tt0100395,6.7,20731
tt1937113,8.1,20730
tt14878948,1.2,20729
tt0054033,6.2,20724
tt0457993,6.2,20715
tt0144640,6.0,20707
tt14879018,7.3,20700
tt0271383,8.6,20699
tt5540054,7.4,20699
tt11374902,7.4,20698
tt0205271,4.7,20697
tt0860907,6.9,20692
tt0910905,6.1,20688
tt8392006,8.2,20687
tt0035093,7.6,20684
tt1536410,5.7,20683
tt0087089,6.6,20681
tt0150992,7.4,20681
tt0111945,6.9,20672
tt3260612,9.2,20658
tt2058303,7.8,20656
tt9252156,6.8,20656
tt0133363,7.6,20655
tt0259393,7.2,20655
tt1054352,9.6,20655
tt3673794,8.5,20655
tt31806049,5.5,20653
tt0192071,5.7,20651
tt9788490,7.4,20651
tt0878117,6.5,20640
tt0097965,6.4,20636
tt0116324,6.7,20636
tt1194238,7.2,20635
tt10590066,8.6,20634
tt3011960,5.2,20634
tt11640018,5.8,20632
tt1152850,7.1,20628
tt0166175,6.9,20627
tt0920458,7.2,20622
tt9788518,8.1,20622
tt0065112,6.2,20620
tt7529770,7.1,20620
tt9820556,2.9,20618
tt3726704,6.6,20613
tt0072901,7.7,20611
tt9580138,7.4,20609
tt0315642,7.1,20597
tt14814040,6.1,20595
tt0102175,6.6,20594
tt1533749,6.8,20594
tt0038057,7.7,20591
tt14263564,7.3,20586
tt2319580,7.0,20585
tt10786774,7.7,20584
tt7133686,6.6,20581
tt2401097,5.6,20578
tt0808276,6.2,20577
tt0047522,7.5,20574
tt1499666,7.9,20559
tt0118266,8.4,20556
tt0896534,5.5,20552
tt8250812,9.3,20552
tt8413338,8.5,20551
tt0113690,6.0,20547
tt0092605,6.3,20543
tt14525192,8.0,20542
tt0134983,4.9,20534
tt0033717,7.5,20528
tt0491603,7.3,20520
tt15215362,7.5,20519
tt1332134,7.4,20509
tt7318202,7.3,20507
tt0075675,7.4,20502
tt4719614,9.2,20502
tt0803061,7.3,20498
tt0081318,6.2,20497
tt1438298,7.4,20491
tt1821641,6.4,20490
tt0047834,7.2,20486
tt0054443,7.3,20485
tt1742683,7.2,20483
tt3853928,9.2,20483
tt5706996,7.0,20471
tt1316540,7.7,20470
tt0117107,6.3,20466
tt0048140,7.1,20465
tt2245003,6.8,20461
tt0098309,5.7,20460
tt0166792,7.7,20459
tt0080474,7.1,20457
tt0053172,7.4,20453
tt0500092,8.0,20452
tt9271672,5.3,20452
tt0381940,6.1,20451
tt11758462,8.9,20447
tt2249221,6.7,20444
tt9067020,4.7,20442
tt0074256,6.8,20441
tt9357050,6.1,20440
tt0250468,5.4,20439
tt0229440,5.4,20438
tt0246989,5.3,20435
tt3333846,9.3,20429
tt0466839,5.9,20426
tt17220704,6.7,20424
tt1291652,6.7,20416
tt0062824,6.4,20414
tt0302674,6.0,20413
tt1833197,9.8,20412
tt0066819,7.2,20411
tt29344903,7.0,20411
tt0100740,6.2,20406
tt0405576,7.4,20406
tt9817070,7.7,20400
tt0072730,6.4,20395
tt0118892,7.1,20391
tt0041866,7.2,20386
tt28429719,7.1,20385
tt0088117,5.8,20381
tt0265651,6.6,20378
tt1053859,4.6,20377
tt0109951,6.2,20373
tt17009348,6.8,20373
tt7738450,7.0,20365
tt3705412,6.3,20364
tt0113114,5.1,20357
tt3884286,8.6,20356
tt1705786,7.3,20354
tt13391710,8.3,20353
tt0086525,6.4,20352
tt0065832,3.3,20343
tt0107286,6.6,20339
tt16283758,7.0,20339
tt15939754,7.9,20336
tt2390237,6.2,20330
tt1296898,5.9,20325
tt1807950,7.2,20322
tt0780608,5.8,20317
tt8983164,6.6,20317
tt0193253,7.3,20315
tt0358456,8.6,20307
tt7700730,7.6,20301
tt2155025,8.5,20300
tt0059740,7.1,20297
tt0087056,7.8,20292
tt0366292,6.2,20290
tt1525366,6.3,20287
tt33050635,9.7,20284
tt3824386,7.2,20283
tt0077369,6.3,20280
tt0088272,6.3,20278
tt1597420,7.0,20276
tt0066993,7.7,20273
tt0090094,5.9,20273
tt0073453,7.1,20268
tt0056262,7.7,20264
tt3702652,5.3,20258
tt2279864,6.4,20256
tt5924572,7.5,20255
tt5688996,6.3,20254
tt2693776,6.8,20252
tt0084695,5.6,20251
tt1883180,6.9,20251
tt8100946,8.5,20250
tt1124039,5.7,20249
tt13720112,7.8,20249
tt0047708,8.5,20245
tt0259685,5.3,20245
tt3083008,6.5,20241
tt2183034,5.7,20238
tt0098622,6.2,20234
tt0035140,7.8,20227
tt5084170,6.7,20226
tt0057372,6.6,20224
tt3976144,5.4,20222
tt0041699,7.8,20220
tt0113211,6.6,20214
tt8338762,6.3,20213
tt0107756,7.1,20209
tt11475228,7.3,20208
tt24225606,6.9,20191
tt13665846,7.0,20189
tt2039345,5.9,20187
tt1032825,6.3,20184
tt28554013,6.0,20181
tt1945084,5.1,20180
tt0962826,7.9,20178
tt2965412,6.7,20178
tt7157248,8.0,20178
tt2788716,5.9,20173
tt8399664,7.2,20170
tt1928330,5.5,20161
tt0039631,7.8,20157
tt5220026,9.3,20154
tt3210686,5.8,20148
tt5691474,8.5,20147
tt0435680,6.7,20144
tt1087578,7.9,20144
tt8991268,8.0,20141
tt0103793,7.1,20139
tt2980472,6.3,20139
tt0179552,8.3,20138
tt0227005,6.3,20135
tt9814458,8.6,20129
tt0803057,5.6,20125
tt0088631,7.9,20124
tt0110222,7.6,20124
tt7167630,6.7,20123
tt2545428,7.7,20121
tt0087075,6.6,20120
tt0094035,6.7,20118
tt0100332,8.2,20113
tt15215364,8.4,20110
tt4687882,8.2,20108
tt0060862,7.3,20103
tt9649436,4.3,20100
tt1628068,8.6,20089
tt0310455,8.6,20088
tt8105234,6.8,20086
tt9632460,9.6,20072
tt0028212,7.0,20064
tt0078721,6.2,20063
tt0118147,7.9,20063
tt8144834,8.1,20059
tt2175563,7.9,20053
tt0059749,7.5,20052
tt0377260,8.0,20047
tt0106168,5.7,20046
tt20234568,8.4,20045
tt8009744,6.8,20042
tt0066626,8.4,20039
tt13834702,7.3,20029
tt0104438,5.9,20028
tt5834874,4.6,20007
tt0089695,5.6,20004
tt35192432,9.6,20001
tt0055572,7.3,19991
tt0103994,7.1,19990
tt5893332,5.2,19989
tt1027862,6.1,19987
tt1656192,6.3,19977
tt3095734,5.7,19977
tt27679608,6.2,19974
tt5711280,7.2,19973
tt8176054,8.6,19971
tt1023490,7.2,19969
tt6017942,5.8,19968
tt0098987,6.4,19963
tt10214826,8.3,19963
tt1183374,5.7,19963
tt13745850,6.6,19961
tt0291579,7.1,19960
tt0398883,7.5,19959
tt13204490,7.4,19959
tt12987728,7.0,19957
tt2112281,7.5,19955
tt0118528,7.8,19953
tt1798243,7.4,19949
tt11100856,5.6,19948
tt2365946,6.9,19947
tt23471800,9.6,19944
tt3830558,7.9,19944
tt2583620,6.0,19940
tt0095800,7.7,19937
tt11773378,6.8,19937
tt3895284,8.6,19931
tt0054743,7.8,19930
tt26749852,8.6,19930
tt0119123,5.2,19926
tt6811018,6.1,19924
tt11242246,5.6,19922
tt0456396,7.4,19920
tt0425379,7.3,19919
tt0236640,6.2,19906
tt3810192,8.5,19904
tt0091538,7.3,19888
tt0110963,7.4,19883
tt0388500,5.6,19879
tt0192731,4.4,19872
tt2427892,6.9,19866
tt0325547,7.7,19863
tt2181831,8.2,19855
tt0110631,7.2,19853
tt0166276,4.8,19852
tt1054487,7.2,19849
tt0110971,6.2,19843
tt18925452,7.1,19843
tt0464041,6.0,19830
tt2268458,6.6,19830
tt0096945,6.3,19829
tt2571774,8.9,19829
tt9737876,6.6,19829
tt1093824,7.7,19827
tt6510950,7.7,19826
tt3696720,7.1,19821
tt0195234,6.9,19820
tt0085127,7.2,19810
tt0142192,6.1,19807
tt15215360,8.0,19796
tt1055053,9.6,19792
tt0110213,6.1,19787
tt6450186,7.3,19786
tt1291465,7.1,19784
tt1524575,4.7,19782
tt5884230,6.5,19782
tt3733778,5.2,19778
tt0913445,6.2,19777
tt3333832,9.0,19775
tt2366608,5.7,19773
tt0071691,7.7,19771
tt0107091,7.0,19770
tt3444938,7.0,19768
tt0252489,8.6,19766
tt15423196,9.7,19766
tt28429722,7.5,19766
tt0101545,5.8,19765
tt7263328,7.7,19763
tt10691162,5.3,19761
tt0411302,7.0,19760
tt0111419,6.3,19758
tt0075572,8.4,19753
tt11656172,3.1,19751
tt33175825,9.2,19751
tt0086373,6.6,19748
tt1395054,7.4,19748
tt6915770,4.4,19747
tt0070233,8.2,19742
tt10148174,4.6,19740
tt0078243,7.6,19739
tt0117603,6.9,19736
tt13868972,8.8,19735
tt0108783,8.0,19733
tt1440732,5.4,19725
tt0160904,8.3,19721
tt0082334,6.7,19720
tt9686194,6.5,19718
tt9900092,7.3,19718
tt2580382,6.4,19714
tt12557700,9.4,19713
tt0493331,8.5,19710
tt10183816,5.4,19707
tt0099160,5.8,19705
tt11471892,7.0,19697
tt12964320,5.5,19696
tt0063032,7.7,19685
tt28491891,7.1,19680
tt8004664,5.8,19679
tt8685324,7.6,19678
tt9212984,7.5,19677
tt0705272,9.7,19660
tt5927352,6.2,19655
tt0085404,7.0,19654
tt1200263,6.8,19649
tt26084002,6.0,19647
tt27507018,8.1,19647
tt1628065,8.2,19643
tt2169080,7.9,19638
tt13056052,7.1,19637
tt7919680,7.6,19636
tt8772196,9.3,19636
tt6980546,7.4,19634
tt0819714,6.1,19631
tt0082250,6.0,19630
tt4370596,7.9,19630
tt0090655,6.1,19629
tt0110428,7.2,19629
tt8134742,5.4,19628
tt0953318,7.3,19624
tt0280778,7.0,19621
tt3477064,3.9,19619
tt13106186,7.7,19617
tt21262240,7.2,19615
tt2407574,8.4,19615
tt27792190,7.5,19614
tt7167686,6.8,19612
tt14531842,7.7,19610
tt1804264,9.1,19609
tt1954315,6.7,19609
tt9248972,6.6,19603
tt3717532,7.6,19597
tt0090830,7.2,19596
tt3333834,9.1,19592
tt0824758,6.9,19590
tt13439668,8.2,19590
tt6062774,6.8,19590
tt0361841,5.3,19588
tt0253614,8.7,19585
tt4341582,7.4,19578
tt9861270,9.2,19577
tt0041716,7.3,19576
tt2345567,5.9,19574
tt2474976,5.7,19574
tt1442065,7.7,19570
tt1629715,7.4,19570
tt7805960,5.2,19570
tt11834150,7.2,19569
tt0090098,6.3,19562
tt0030241,7.7,19560
tt0106052,8.2,19560
tt1483797,7.5,19556
tt1085492,4.6,19552
tt1247692,6.6,19545
tt0082766,6.7,19542
tt0465316,7.6,19541
tt0271946,5.8,19534
tt1046997,6.1,19534
tt3576728,7.6,19528
tt0097457,6.3,19527
tt1640719,7.2,19526
tt13651628,7.0,19520
tt5503718,6.7,19520
tt6162588,8.0,19519
tt0090670,6.9,19516
tt8343774,8.2,19512
tt13948762,7.7,19510
tt11775988,8.3,19509
tt6988116,3.7,19505
tt17513352,8.6,19497
tt1087461,4.6,19496
tt1091909,8.2,19496
tt2179121,7.3,19495
tt1186373,7.2,19489
tt1172571,5.9,19488
tt1518542,8.9,19486
tt8949056,6.1,19485
tt3029558,7.5,19482
tt5152226,9.4,19479
tt1034385,6.0,19473
tt0261289,5.3,19472
tt1295085,7.4,19472
tt5439812,6.4,19463
tt8783930,7.7,19461
tt0406650,6.8,19456
tt9788514,7.0,19456
tt0089393,6.5,19453
tt18073328,6.5,19443
tt0348121,6.8,19440
tt27580495,7.1,19440
tt3333824,8.6,19440
tt6019206,8.7,19437
tt0051525,7.6,19434
tt0118996,6.5,19427
tt1555064,6.3,19425
tt12405230,7.6,19421
tt0067277,7.8,19419
tt2262315,6.3,19416
tt6957966,5.7,19415
tt0219822,6.4,19414
tt0084412,6.5,19411
tt5339440,8.1,19411
tt22444570,7.2,19410
tt19500224,7.2,19408
tt0143127,7.1,19407
tt0040416,7.5,19404
tt0041094,6.8,19400
tt14246406,8.8,19399
tt4452400,9.2,19389
tt0052918,7.8,19385
tt0112966,6.6,19385
tt0960890,4.1,19383
tt9073958,6.6,19371
tt3450900,6.1,19368
tt4832268,9.3,19367
tt3296908,6.4,19365
tt0119994,6.3,19364
tt6864046,7.0,19364
tt1798274,7.3,19362
tt35153959,7.1,19362
tt0398027,6.4,19355
tt0120596,5.1,19352
tt0047445,8.3,19350
tt2955316,6.5,19347
tt0054357,7.1,19339
tt1391034,5.1,19338
tt14458442,6.5,19334
tt15215462,8.0,19334
tt0090248,7.0,19330
tt11748808,9.0,19329
tt0112887,6.2,19328
tt7019942,8.2,19325
tt0025913,7.1,19322
tt4229954,7.3,19316
tt9603082,8.4,19315
tt0373450,6.4,19310
tt8343776,8.1,19309
tt28429720,7.5,19308
tt0054067,7.1,19307
tt13024830,8.2,19307
tt0796375,6.4,19306
tt0238883,7.6,19302
tt1183252,6.9,19293
tt0107282,7.7,19292
tt11646832,7.7,19291
tt0072962,7.7,19287
tt1648163,9.4,19287
tt0410730,6.8,19286
tt6900448,7.0,19284
tt0290223,7.9,19283
tt28256288,7.0,19282
tt0075222,6.7,19281
tt8425532,7.8,19280
tt9054970,6.6,19280
tt16280138,5.2,19275
tt0087175,6.3,19273
tt1121794,7.7,19271
tt14525196,6.4,19270
tt2742544,8.7,19269
tt0080009,7.3,19264
tt0118460,6.1,19263
tt0074806,7.0,19260
tt0367631,5.5,19259
tt10515526,7.5,19245
tt0104549,6.3,19243
tt1439741,7.7,19240
tt4411584,6.5,19240
tt0295289,5.6,19238
tt3685236,5.2,19237
tt0149691,6.2,19232
tt0048380,7.6,19231
tt0080388,7.3,19231
tt0095655,6.1,19229
tt1513168,8.6,19227
tt3747572,7.9,19224
tt0460890,6.4,19216
tt1059475,7.8,19214
tt13439476,3.6,19214
tt7222086,8.3,19211
tt0249380,4.5,19208
tt21307994,4.7,19208
tt0117128,7.1,19207
tt11394332,5.9,19201
tt0090350,6.8,19196
tt2396431,5.4,19194
tt1628066,8.5,19190
tt0115378,8.1,19184
tt26676489,6.4,19182
tt5497534,7.5,19180
tt0988818,8.7,19179
tt0100232,5.6,19176
tt0327785,5.8,19169
tt0066580,8.1,19168
tt0059037,7.2,19161
tt0100530,6.1,19160
tt30423279,7.2,19159
tt0120800,6.3,19155
tt0345551,7.0,19153
tt8100950,8.7,19153
tt9788492,6.4,19153
tt0253798,6.3,19152
tt6243308,9.2,19152
tt3612032,4.1,19151
tt1044632,9.6,19150
tt0284722,6.8,19149
tt3467412,5.8,19149
tt0315824,4.9,19145
tt11252254,7.9,19144
tt0066327,7.7,19140
tt15466144,7.0,19138
tt17524566,7.7,19136
tt0098837,7.9,19134
tt1434435,6.2,19134
tt0493264,5.7,19133
tt0960790,6.5,19132
tt0376479,6.1,19128
tt0117293,8.2,19124
tt6964748,7.5,19122
tt0417056,1.7,19119
tt14561712,7.3,19117
tt4832278,9.3,19115
tt0096018,7.6,19114
tt1067765,6.1,19114
tt0455565,7.5,19113
tt0875595,7.7,19106
tt0283877,3.7,19104
tt20192968,8.7,19103
tt20603318,9.5,19097
tt10199914,6.8,19093
tt0117628,6.0,19087
tt0075612,7.7,19081
tt0086770,7.7,19081
tt10230426,4.0,19077
tt3471098,6.2,19076
tt6439558,3.4,19075
tt9788502,7.4,19073
tt0090837,5.6,19072
tt4126304,7.3,19065
tt0283426,5.3,19059
tt0381971,6.5,19053
tt19760052,7.4,19052
tt0402057,5.8,19051
tt10516352,7.4,19050
tt11687002,6.9,19047
tt0466893,6.5,19044
tt0085474,8.1,19043
tt11686490,5.3,19043
tt0390808,7.1,19042
tt21232992,6.9,19036
tt5460658,8.2,19035
tt0191043,8.1,19026
tt8129806,7.1,19017
tt0835434,8.3,19016
tt17444636,2.1,19015
tt2535470,6.2,19009
tt1320082,7.5,19008
tt7773630,8.9,19008
tt0071455,5.9,19007
tt11375428,8.1,19007
tt9313966,9.8,19004
tt2446040,7.4,19002
tt16350094,6.8,18997
tt11389748,7.6,18992
tt8343778,8.3,18988
tt0278784,8.9,18984
tt0109370,5.9,18983
tt1610452,7.2,18983
tt10655692,9.5,18981
tt0053580,6.8,18980
tt0103442,7.2,18977
tt8100948,8.3,18977
tt8907986,7.2,18973
tt0770762,7.0,18958
tt0037469,7.6,18955
tt7645122,6.6,18947
tt1436568,6.1,18943
tt14459174,7.9,18943
tt13207508,6.8,18937
tt13899566,8.3,18934
tt26676904,7.6,18933
tt1704292,6.9,18932
tt0368975,5.3,18930
tt0144814,4.8,18929
tt5433114,7.7,18926
tt14362112,6.0,18923
tt1781069,8.1,18923
tt1712192,6.4,18920
tt2386237,4.9,18920
tt2452150,6.6,18920
tt0363307,5.7,18919
tt0376105,5.2,18919
tt0056264,7.2,18915
tt7469726,7.5,18915
tt0304711,5.1,18909
tt13634480,4.4,18909
tt0492389,3.9,18906
tt3906082,6.4,18904
tt0382330,7.5,18896
tt1332128,8.2,18894
tt14048850,8.9,18894
tt5370118,7.8,18894
tt0034862,7.3,18891
tt4382552,6.1,18891
tt0983983,8.2,18879
tt11950096,7.5,18879
tt0090888,7.1,18877
tt0059319,7.2,18875
tt0401233,6.9,18873
tt13529034,6.6,18873
tt1457765,5.3,18872
tt0409345,6.3,18871
tt37427778,6.7,18869
tt0384369,7.4,18866
tt11527058,7.7,18857
tt0089461,6.8,18850
tt10915286,7.6,18850
tt10687116,7.3,18849
